stem,date,video_path,tile_time_s,label,era,split,source_batch
CAMHDA301-20220809T151500,2022-08-09,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/09/CAMHDA301-20220809T151500.mp4,210,1,clear,val,tuesdays_2021_2024
CAMHDA301-20220809T181500,2022-08-09,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/09/CAMHDA301-20220809T181500.mp4,210,1,clear,val,tuesdays_2021_2024
CAMHDA301-20220809T211500,2022-08-09,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/09/CAMHDA301-20220809T211500.mp4,210,1,clear,val,tuesdays_2021_2024
CAMHDA301-20220815T001500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T001500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220815T031500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T031500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220815T061500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T061500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220815T091500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T091500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220815T121500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T121500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220815T151500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T151500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220815T181500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T181500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220815T211500,2022-08-15,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/15/CAMHDA301-20220815T211500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220816T001500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T001500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220816T031500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T031500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220816T061500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T061500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220816T091500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T091500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220816T121500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T121500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220816T151500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T151500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220816T181500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T181500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220816T211500,2022-08-16,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/16/CAMHDA301-20220816T211500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220822T001500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T001500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220822T031500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T031500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220822T061500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T061500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220822T091500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T091500.mp4,570,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T091500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T091500.mp4,120,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T091500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T091500.mp4,750,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T091500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T091500.mp4,720,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T121500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T121500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220822T151500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T151500.mp4,210,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T151500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T151500.mp4,660,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T151500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T151500.mp4,570,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T151500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T151500.mp4,60,0,clear,train,clear_window_2021_2022
CAMHDA301-20220822T181500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T181500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220822T211500,2022-08-22,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/22/CAMHDA301-20220822T211500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220823T001500,2022-08-23,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/23/CAMHDA301-20220823T001500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220823T061500,2022-08-23,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/23/CAMHDA301-20220823T061500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220823T091500,2022-08-23,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/23/CAMHDA301-20220823T091500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220823T121500,2022-08-23,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/23/CAMHDA301-20220823T121500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220823T151500,2022-08-23,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/23/CAMHDA301-20220823T151500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220823T211500,2022-08-23,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/23/CAMHDA301-20220823T211500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220829T001500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T001500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220829T031500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T031500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220829T061500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T061500.mp4,30,0,clear,train,clear_window_2021_2022
CAMHDA301-20220829T061500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T061500.mp4,270,0,clear,train,clear_window_2021_2022
CAMHDA301-20220829T061500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T061500.mp4,120,0,clear,train,clear_window_2021_2022
CAMHDA301-20220829T061500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T061500.mp4,480,0,clear,train,clear_window_2021_2022
CAMHDA301-20220829T091500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T091500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220829T121500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T121500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220829T151500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T151500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220829T181500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T181500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220829T211500,2022-08-29,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/29/CAMHDA301-20220829T211500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220830T001500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T001500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T031500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T031500.mp4,210,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T031500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T031500.mp4,150,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T031500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T031500.mp4,630,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T031500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T031500.mp4,600,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T061500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T061500.mp4,540,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T061500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T061500.mp4,210,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T061500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T061500.mp4,690,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T061500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T061500.mp4,450,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T091500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T091500.mp4,570,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T091500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T091500.mp4,840,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T091500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T091500.mp4,180,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T091500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T091500.mp4,30,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T121500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T121500.mp4,210,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T121500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T121500.mp4,60,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T121500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T121500.mp4,810,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T121500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T121500.mp4,540,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T151500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T151500.mp4,600,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T151500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T151500.mp4,150,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T151500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T151500.mp4,30,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T151500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T151500.mp4,450,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T181500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T181500.mp4,570,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T181500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T181500.mp4,690,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T181500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T181500.mp4,510,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T181500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T181500.mp4,270,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T211500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T211500.mp4,90,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T211500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T211500.mp4,60,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T211500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T211500.mp4,450,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220830T211500,2022-08-30,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/08/30/CAMHDA301-20220830T211500.mp4,120,0,clear,train,tuesdays_2021_2024
CAMHDA301-20220905T001500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T001500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220905T031500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T031500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220905T061500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T061500.mp4,180,1,clear,train,clear_window_2021_2022
CAMHDA301-20220905T091500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T091500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220905T121500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T121500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220905T151500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T151500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220905T181500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T181500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220905T211500,2022-09-05,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/05/CAMHDA301-20220905T211500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220906T001500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T001500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220906T031500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T031500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220906T061500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T061500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220906T091500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T091500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220906T121500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T121500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220906T151500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T151500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220906T181500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T181500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220906T211500,2022-09-06,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/06/CAMHDA301-20220906T211500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220912T001500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T001500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220912T031500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T031500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220912T061500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T061500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220912T091500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T091500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220912T121500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T121500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220912T151500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T151500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220912T181500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T181500.mp4,660,0,clear,train,clear_window_2021_2022
CAMHDA301-20220912T181500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T181500.mp4,390,0,clear,train,clear_window_2021_2022
CAMHDA301-20220912T181500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T181500.mp4,720,0,clear,train,clear_window_2021_2022
CAMHDA301-20220912T181500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T181500.mp4,180,0,clear,train,clear_window_2021_2022
CAMHDA301-20220912T211500,2022-09-12,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/12/CAMHDA301-20220912T211500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220913T031500,2022-09-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/13/CAMHDA301-20220913T031500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220913T091500,2022-09-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/13/CAMHDA301-20220913T091500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220913T121500,2022-09-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/13/CAMHDA301-20220913T121500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220913T181500,2022-09-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/13/CAMHDA301-20220913T181500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220913T211500,2022-09-13,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/13/CAMHDA301-20220913T211500.mp4,210,1,clear,train,tuesdays_2021_2024
CAMHDA301-20220919T001500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T001500.mp4,810,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T001500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T001500.mp4,540,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T001500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T001500.mp4,390,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T001500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T001500.mp4,210,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T031500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T031500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220919T061500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T061500.mp4,420,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T061500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T061500.mp4,450,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T061500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T061500.mp4,30,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T061500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T061500.mp4,90,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T091500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T091500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220919T121500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T121500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220919T151500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T151500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220919T181500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T181500.mp4,450,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T181500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T181500.mp4,150,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T181500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T181500.mp4,90,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T181500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T181500.mp4,180,0,clear,train,clear_window_2021_2022
CAMHDA301-20220919T211500,2022-09-19,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/19/CAMHDA301-20220919T211500.mp4,210,1,clear,train,clear_window_2021_2022
CAMHDA301-20220920T001500,2022-09-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/20/CAMHDA301-20220920T001500.mp4,690,0,clear,val,tuesdays_2021_2024
CAMHDA301-20220920T001500,2022-09-20,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2022/09/20/CAMHDA301-20220920T001500.mp4,630,0,clear,val,tuesdays_2021_2024
